id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
205010302,Đọc vị bất kỳ ai - Để không bị lợi dụng (Tái bản),3300,222,56000,89000,89000,33000,37,5.0,25,0,623.0,available,instock,False,doc-vi-bat-ky-ai-de-khong-bi-loi-dung-tai-ban-p205010302.html?spid=205010303,David J. Liebermen,Tiki Trading;205010303;56000 | Tiệm Sách Hoa Hồng;210416970;68530 | Tiệm sách Minh Hằng;230013713;71000 | HỆ THỐNG NHÀ SÁCH ABC;230159809;78000 | Minhhabooks;241990862;71000 | BOOK SAI GON;253665733;70310 | Việt Thư Books;253665763;70310,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Đọc vị bất kỳ ai - Để không bị lợi dụng (Tái bản),236
100931416,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),3300,756,87200,109000,109000,21800,20,5.0,51,0,461.0,available,backorder,False,bat-dau-voi-cau-hoi-tai-sao-nghe-thuat-truyen-cam-hung-trong-kinh-doanh-tai-ban-p100931416.html?spid=103864849,Simon Sinek,Nhà sách Fahasa;103864849;87200 | Tiki Trading;100931417;81100 | NewShop Official;107355080;95920 | info book;119438125;96000 | Nhà Sách Vĩnh Thụy;120242419;106000 | Times Books;121020712;83630 | Tiệm Sách Hoa Hồng;142002681;83930 | Phương Đông Books;146499344;106350 | THAIHABOOKS;160081089;85020 | AHABOOKS;170336724;98500 | Bamboo Books;184488852;98100 | GETA SHOP;196548272;109000 | HỆ THỐNG NHÀ SÁCH ABC;196705235;96000 | Trạm đọc;229703604;87200 | Tiệm sách Minh Hằng;230050964;86000 | Minhhabooks;241744533;86000 | Nhà Sách Trẻ Online;247058254;83330 | ATP Book;248582255;109000 | MHbooks;252102844;86000 | nha sach nguyet linh;253053845;103550 | VBooks;253229806;83930 | BOOK SAI GON;253661576;86110 | Việt Thư Books;253662237;86110,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),346
67991610,Muốn Thành Công Nói Không Với Trì Hoãn – 21 Nguyên Tắc Vàng Đập Tan Sự Trì Hoãn,3300,1005,81600,96000,96000,14400,15,4.8,73,0,385.0,available,backorder,False,muon-thanh-cong-noi-khong-voi-tri-hoan-21-nguyen-tac-vang-dap-tan-su-tri-hoan-p67991610.html?spid=71682368,Damon Zahariades,Nhà sách Fahasa;71682368;81600 | Tiki Trading;67991611;63000 | The King of Books;68871617;62400 | tientien1912;74677798;69120 | Bookstores;90660278;62400 | trungthanh2018;144566250;96000 | SusuFamily;156189400;67200 | BizbooksJSC;164092086;56000 | MiNaBooks;169545857;59020 | Nhà Sách Vĩnh Thụy;173550900;84000 | Nicebooks;174067566;67200 | Sách Doanh Nhân;176629139;59520 | aacboks;177749518;65000 | MCB Chumsachhoitu;186433396;69120 | info book;196021868;84000 | HỆ THỐNG NHÀ SÁCH ABC;202484175;84000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Muốn Thành Công Nói Không Với Trì Hoãn – 21 Nguyên Tắc Vàng Đập Tan Sự Trì Hoãn,204
67991600,Nghệ Thuật Từ Chối – Cách Nói Không Mà Vẫn Có Được Đồng Thuận,3300,1005,65600,82000,82000,16400,20,4.8,55,0,242.0,available,backorder,False,nghe-thuat-tu-choi-cach-noi-khong-ma-van-co-duoc-dong-thuan-p67991600.html?spid=72156783,Damon Zahariades,Nhà sách Fahasa;72156783;65600 | Tiki Trading;67991601;54000 | The King of Books;68871596;53300 | Shop60s;69836996;82000 | tientien1912;74944727;59040 | Bookstores;90660279;50000 | trungthanh2018;144694200;82000 | SusuFamily;156189347;49000 | BizbooksJSC;164092421;48000 | MiNaBooks;169546088;53100 | aacboks;173086002;55000 | Nhà Sách Vĩnh Thụy;173646445;72000 | Nicebooks;174067485;48000 | info book;196573868;72000 | Bamboo Books;197462676;73800 | HỆ THỐNG NHÀ SÁCH ABC;202495044;72000 | Nhà sách PLV;249226870;82000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Nghệ Thuật Từ Chối – Cách Nói Không Mà Vẫn Có Được Đồng Thuận,160
76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),3300,887,228000,319000,319000,91000,29,5.0,1773,0,10249.0,available,instock,False,storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,Cole Nussbaumer Knaflic,Tiki Trading;76013379;228000 | Nhà Sách Minh Đức;79662371;255200 | Cá Chép Bookstore;79734376;287100 | Sunbook Store;161524414;207350 | Bamboo Books;261989518;271150,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),280
91947689,Sách PACE Books - 7 Thói quen hiệu quả (The 7 Habits Of Highly Effective People) (Tái Bản) - Stephen R. Covey,3300,792,188000,250000,250000,62000,25,5.0,46,0,385.0,available,instock,False,sach-pace-books-7-thoi-quen-hieu-qua-the-7-habits-of-highly-effective-people-tai-ban-stephen-r-covey-p91947689.html?spid=92910863,Stephen R. Covey,Balanced Scorecard Vietnam;92910863;188000 | Tiki Trading;91947690;196400 | VIETNAMBOOK;101459605;196500 | Nhà sách NetaBooks;162172173;212500 | Nhà Sách Vĩnh Thụy;176531034;240000 | Bamboo Books;214048007;212500 | nha sach nguyet linh;217316184;237500 | Bảo Châu Books;221233511;210000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Sách PACE Books - 7 Thói quen hiệu quả (The 7 Habits Of Highly Effective People) (Tái Bản) - Stephen R. Covey,536
57762732,Nhà Đầu Tư Thông Minh (Tái Bản 2020),3300,1078,135000,199000,199000,64000,32,4.8,129,0,886.0,available,backorder,False,nha-dau-tu-thong-minh-tai-ban-2020-p57762732.html?spid=68304981,Benjamin Graham,Nhà sách Fahasa;68304981;135000 | Tiki Trading;57762733;140000 | GOLD BOOKS;68537405;159200 | AHABOOKS;68521156;172350 | HaAnBooks;78946332;199000 | Tazano Official Store;86552201;169000 | WTBOOKS;130028029;199000 | Nhân Văn;147337376;138000 | Nhà Sách Vĩnh Thụy;162389177;191000 | info book;174429493;175000 | Alpha Books Official;175654428;159000 | Omega Plus Books;175810231;159200 | Bamboo Books;184121887;179100 | HỆ THỐNG NHÀ SÁCH ABC;203476717;175000 | Nhà Sách Dalifa;217130952;179100 | nha sach nguyet linh;244317832;157700 | ATP Book;247939068;179100 | FishingBook;251536457;179100 | SÁCH ĐẠI NAM;252882047;197000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Nhà Đầu Tư Thông Minh (Tái Bản 2020),644
2429811,Tư Duy Phản Biện,3300,1840,68000,85000,85000,17000,20,4.8,180,0,886.0,available,backorder,False,tu-duy-phan-bien-p2429811.html?spid=20487501,Zoe McKey,Nhà sách Fahasa;20487501;68000 | Tiki Trading;2429813;55000 | 1980 BOOKS HCM;55698170;55250 | AHABOOKS;58620124;83500 | Minhhabooks;92493166;85000 | MHbooks;92555328;77000 | 1980Books Official;101470855;55250 | Tiệm sách Minh Hằng;190193242;85000 | Bamboo Books;201087795;76500,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tư Duy Phản Biện,172
202462019,Kỹ Năng Quản Lý Thời Gian,3300,239,109850,169000,169000,59150,35,4.0,1,0,18.0,available,backorder,False,ky-nang-quan-ly-thoi-gian-p202462019.html?spid=252011671,,TTR Next Generation;252011671;109850 | 1980Books Official;202462020;109850 | Tiệm sách Minh Hằng;203069405;134000 | Nhà Sách Vĩnh Thụy;205115152;149000 | info book;207643272;169000 | Bamboo Books;210444773;169000 | Nhà sách PLV;212963831;169000 | Minhhabooks;252062990;134000 | HỆ THỐNG NHÀ SÁCH ABC;253357017;149000 | Alpha Books Official;253523807;143650 | Omega Plus Books;253525446;143650,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Kỹ Năng Quản Lý Thời Gian,
49204092,"Tái Tạo Tổ Chức: Phá Vỡ Rào Cản, Thổi Bùng Sinh Khí (Tái Bản)",3300,1211,148200,190000,190000,41800,22,4.7,51,0,509.0,available,backorder,False,tai-tao-to-chuc-pha-vo-rao-can-thoi-bung-sinh-khi-tai-ban-p49204092.html?spid=49640209,Frederic Laloux,Nhà sách Fahasa;49640209;148200 | Tiki Trading;49204094;113000 | GOLD BOOKS;70937632;148200 | Nhà Sách Vĩnh Thụy;71952989;167000 | BOOKS AND LIFE;72649247;142500 | info book;76474749;167000 | AHABOOKS;77605753;190000 | NewShop Official;86516000;142500 | nha sach nguyet linh;139012659;179000 | Saigon Books Official;170766845;133000 | Happy Books HCM;190843457;190000 | HỆ THỐNG NHÀ SÁCH ABC;194793661;167000 | Times Books;215720751;155500 | Tiệm Sách Hoa Hồng;242142008;155800,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tái Tạo Tổ Chức: Phá Vỡ Rào Cản, Thổi Bùng Sinh Khí (Tái Bản)",208
