id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
6778697,Nền Kinh Tế Tăng Trưởng Và Sụp Đổ Như Thế Nào? (Tái Bản),3300,1694,143200,143200,143200,0,0,5.0,60,0,446.0,available,backorder,False,nen-kinh-te-tang-truong-va-sup-do-nhu-the-nao-tai-ban-p6778697.html?spid=10318857,Peter D. Schiff | Andrew J. Schiff,DTBOOKS;10318857;143200 | Bảo Châu Books;162148841;150360 | Deup Official;183892584;143200,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Nền Kinh Tế Tăng Trưởng Và Sụp Đổ Như Thế Nào? (Tái Bản),290
951559,20 Phút Hội Họp Hiệu Quả (Tái Bản 2017),3300,2019,79200,99000,99000,19800,20,5.0,1,0,12.0,available,backorder,False,20-phut-hoi-hop-hieu-qua-tai-ban-2017-p951559.html?spid=20491006,Harvard Business Review Press,Nhà sách Fahasa;20491006;79200 | VBooks;163039980;59400 | Đồ chơi giáo dục thông minh;197601298;69300 | Hiệu Sách Tự Do;214598980;94050 | HỆ THỐNG NHÀ SÁCH ABC;248930227;87000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | 20 Phút Hội Họp Hiệu Quả (Tái Bản 2017),134
3102763,Tư Duy Đa Chiều (Tái Bản),3300,1802,104000,149000,149000,45000,30,1.0,1,0,16.0,available,backorder,False,tu-duy-da-chieu-tai-ban-p3102763.html?spid=88964526,Edward de Bono,Omega Plus Books;88964526;104000 | Sống Official;70225663;104000 | AHABOOKS;11247117;148500 | Nhà Sách Đinh Lễ;84439787;141550 | Nhà Sách Lifebooks;88941695;149000 | ETS Books;88950834;104000 | Alpha Books Official;89927732;104000 | Bamboo Books;186749041;134100 | HỆ THỐNG NHÀ SÁCH ABC;204069076;131000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tư Duy Đa Chiều (Tái Bản),404
4216625,"Kinh Doanh Nhỏ, Thu Lợi Lớn",3300,1755,62000,89000,89000,27000,30,0.0,0,0,4.0,available,backorder,False,kinh-doanh-nho-thu-loi-lon-p4216625.html?spid=191282415,Dr. Rusly Abdullah PHD,Đồ chơi giáo dục thông minh;191282415;62000 | Sống Official;50744744;69000 | Times Books;55832202;69000 | Omega Plus Books;68945614;69000 | GOLD BOOKS;68962858;70310 | Alpha Books Official;70660280;69000 | ETS Books;70839284;69000 | Nhà Sách Vĩnh Thụy;73764026;78000 | Nhà Sách Lifebooks;88942871;79000 | info book;122700381;78000 | Trạm đọc;126743469;55000 | VBooks;163578650;69300 | Bamboo Books;177914719;80100 | nha sach nguyet linh;191309585;85000 | HỆ THỐNG NHÀ SÁCH ABC;192293150;78000 | Zing Books;200762239;99000 | Nhà Sách Trẻ Online;261973873;68700 | Tiệm Sách Hoa Hồng;261973874;69300 | FishingBook;262699667;89100,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Kinh Doanh Nhỏ, Thu Lợi Lớn",186
248656082,Bí Mật Của Trí Nhớ Siêu Phàm,3300,88,105000,149000,149000,44000,30,0.0,0,0,2.0,available,instock,False,bi-mat-cua-tri-nho-sieu-pham-p248656082.html?spid=248656084,Eran Katz,Tiki Trading;248656084;105000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Bí Mật Của Trí Nhớ Siêu Phàm,352
202015688,Chinh Phục Kỹ Năng Viết Văn Tiếng Hoa Toàn Tập (Tái Bản 2022),3300,242,84400,135000,135000,50600,37,4.2,5,0,28.0,available,instock,False,chinh-phuc-ky-nang-viet-van-tieng-hoa-toan-tap-tai-ban-2022-p202015688.html?spid=202015689,Nguyễn Đình Phúc,Tiki Trading;202015689;84400,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Chinh Phục Kỹ Năng Viết Văn Tiếng Hoa Toàn Tập (Tái Bản 2022),312
558403,Binh Pháp Tôn Tử Ứng Dụng Trong Cuộc Sống,3300,2305,230000,230000,230000,0,0,5.0,2,0,141.0,available,backorder,False,binh-phap-ton-tu-ung-dung-trong-cuoc-song-p558403.html?spid=1044776,Lâm Phúc,Nhà Sách Lao Động;1044776;230000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Binh Pháp Tôn Tử Ứng Dụng Trong Cuộc Sống,399
6512117,Nhà Lãnh Đạo Dám Cho Đi,3300,1700,73950,85000,85000,11050,13,5.0,15,0,237.0,available,backorder,False,nha-lanh-dao-dam-cho-di-p6512117.html?spid=21227824,Bob Burg | JohnDavid Mann,Nhà sách Fahasa;21227824;73950 | VIETNAMBOOK;47477614;70500 | Nhân Văn;147337375;68000 | BOOKCITY;173701086;85000 | Nhà Sách Vĩnh Thụy;176727753;70000 | Omega Plus Books;198254610;72250 | Alpha Books Official;198335123;72000 | HỆ THỐNG NHÀ SÁCH ABC;199007254;75000 | info book;200696957;85000 | Nhà sách Miền Đông;203969104;72250 | TYMBooks;222143195;75650 | Bamboo Books;249683871;80750 | FishingBook;253517943;80750,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Nhà Lãnh Đạo Dám Cho Đi,228
200851515,"Dọn đường tâm lý, thuyết phục chắc thắng",3300,250,131000,160000,160000,29000,18,5.0,3,0,39.0,available,instock,False,don-duong-tam-ly-thuyet-phuc-chac-thang-p200851515.html?spid=200851516,Robert Cialdini,Tiki Trading;200851516;131000 | Bamboo Books;202235344;144000 | FishingBook;252605560;144000 | Tiệm Sách Cá Heo;263195196;131200,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Dọn đường tâm lý, thuyết phục chắc thắng",
7021477,Cạnh Tranh Không Cần May Mắn,3300,1688,121800,140000,140000,18200,13,5.0,3,0,18.0,available,backorder,False,canh-tranh-khong-can-may-man-p7021477.html?spid=20485566,Nhiều tác giả,Nhà sách Fahasa;20485566;121800 | Nhà Xuất Bản Trẻ;112695112;112000 | Nhà Sách Trẻ Online;127814397;118400 | Bamboo Books;192584877;126000 | FishingBook;253114223;126000 | Tiệm Sách Cá Heo;263195253;114800,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Cạnh Tranh Không Cần May Mắn,402
221230170,7 thói quen đánh thức tiềm năng sáng tạo,3300,125,47700,70000,70000,22300,32,0.0,0,0,10.0,available,instock,False,7-thoi-quen-danh-thuc-tiem-nang-sang-tao-p221230170.html?spid=221230171,Susie Pearl,Tiki Trading;221230171;47700 | BOOK SAI GON;252576747;55300 | Nhà sách Nam Trung Yên;252863003;66000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | 7 thói quen đánh thức tiềm năng sáng tạo,188
242403283,Người trong muôn nghề: Ngành Kinh tế có gì?,3300,109,175770,189000,189000,13230,7,0.0,0,0,4.0,available,backorder,False,nguoi-trong-muon-nghe-nganh-kinh-te-co-gi-p242403283.html?spid=242403284,Nhóm tác giả Spiderum,Taurus 1987;242403284;175770,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Người trong muôn nghề: Ngành Kinh tế có gì?,204
75630591,Người Đồng Đội Lý Tưởng,3300,893,122180,149000,149000,26820,18,5.0,4,0,22.0,available,backorder,False,nguoi-dong-doi-ly-tuong-p75630591.html?spid=76378335,Patrick Lencioni,Nhà sách Fahasa;76378335;122180 | Sống Official;75661713;104300 | Times Books;76274151;89200 | GOLD BOOKS;88091467;116220 | Nhà Sách Lifebooks;88933162;149000 | ETS Books;88949255;104300 | Omega Plus Books;88961984;104300 | Alpha Books Official;89919936;104000 | info book;117817000;131000 | Trạm đọc;126600292;104000 | VBooks;161844868;89400 | Bamboo Books;178788103;119200 | Đồ chơi giáo dục thông minh;190861528;104300 | HỆ THỐNG NHÀ SÁCH ABC;193060541;131000 | Nhà Sách Vĩnh Thụy;214635655;131000 | Nhà sách PLV;225186335;149000 | FishingBook;260791713;126650,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Người Đồng Đội Lý Tưởng,332
31207517,Nghệ Thuật Tư Duy Chiến Lược (Tặng Tickbook đặc biệt),3300,1383,167000,239000,239000,72000,30,0.0,0,0,25.0,available,backorder,False,nghe-thuat-tu-duy-chien-luoc-tang-tickbook-dac-biet-p31207517.html?spid=68985700,,Alpha Books Official;68985700;167000 | VBooks;55502420;164910 | Times Books;55649422;164710 | info book;117813499;210000 | Nhà Sách Vĩnh Thụy;122095261;200000 | Zing Books;200851599;239000 | HỆ THỐNG NHÀ SÁCH ABC;203982880;210000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Nghệ Thuật Tư Duy Chiến Lược (Tặng Tickbook đặc biệt),
197677368,"Sách PACE Books - Bây giờ và ở đây (Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life) - Jon Kabat-Zinn",3300,277,166500,185000,185000,18500,10,0.0,0,0,,available,backorder,False,sach-pace-books-bay-gio-va-o-day-wherever-you-go-there-you-are-mindfulness-meditation-in-everyday-life-jon-kabat-zinn-p197677368.html?spid=257915012,,Bamboo Books;257915012;166500 | Balanced Scorecard Vietnam;197677369;185000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Sách PACE Books - Bây giờ và ở đây (Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life) - Jon Kabat-Zinn",228
7826243,Chọn Thành Sếp,3300,1664,82500,105000,105000,22500,21,3.7,3,0,119.0,available,instock,False,chon-thanh-sep-p7826243.html?spid=8006143,Hác Phượng Như,Tiki Trading;8006143;82500 | Nhà sách Có Đủ Cả;114571686;105000 | Minhhabooks;172387118;83000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Chọn Thành Sếp,202
5503097,Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo,3300,1721,159200,199000,199000,39800,20,0.0,0,0,20.0,available,backorder,False,harvard-business-review-on-innovation-doi-moi-sang-tao-p5503097.html?spid=20490081,Harvard Business Review,Nhà sách Fahasa;20490081;159200 | info book;118202417;190000 | Nhân Văn;147337187;179100 | Bamboo Books;197518953;159200,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo,196
248644102,Tư Duy Tối Giản,3300,88,139000,139000,139000,0,0,0.0,0,0,6.0,available,instock,False,tu-duy-toi-gian-p248644102.html?spid=248644108,Greg McKeown,Tiki Trading;248644108;139000 | Nhà Sách Vĩnh Thụy;253400593;139000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tư Duy Tối Giản,
49205009,Combo Ngày Xưa Có Một Con Bò... và Người Dám Cho Đi (Tặng Kèm Sổ Tay),3300,1208,114750,135000,135000,20250,15,4.8,4,0,64.0,available,instock,False,combo-ngay-xua-co-mot-con-bo-va-nguoi-dam-cho-di-tang-kem-so-tay-p49205009.html?spid=49205010,Bob Burg - John David Mann |  Camilo Cruz,NHBook;49205010;114750 | SÁCH NGHÉ;89409832;106000 | Geta;89423862;106000 | Nhà Sách Vĩnh Thụy;176726375;114000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo Ngày Xưa Có Một Con Bò... và Người Dám Cho Đi (Tặng Kèm Sổ Tay),296
6214239,Tài Trợ Vốn Dựa Trên Giá Trị Tài Sản Bảo Đảm,3300,1706,159200,199000,199000,39800,20,4.0,1,0,4.0,available,backorder,False,tai-tro-von-dua-tren-gia-tri-tai-san-bao-dam-p6214239.html?spid=186747467,Gregory F. Udell,Bamboo Books;186747467;159200 | VBooks;161386545;138504 | Nhà Sách Vĩnh Thụy;170513362;197000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tài Trợ Vốn Dựa Trên Giá Trị Tài Sản Bảo Đảm,580
207983689,"Năng lực truyền đạt – Làm chủ năng lực “nói”, “viết”, “nghe” sẽ quyết định sự thành công trong công việc của bạn",3300,199,53000,60000,60000,7000,12,0.0,0,0,,available,backorder,False,nang-luc-truyen-dat-lam-chu-nang-luc-noi-viet-nghe-se-quyet-dinh-su-thanh-cong-trong-cong-viec-cua-ban-p207983689.html?spid=229715641,Nguyễn Quốc Vương,HỆ THỐNG NHÀ SÁCH ABC;229715641;53000 | Nhà Xuất Bản Phụ Nữ Việt Nam;207983690;46200 | Nhà Sách Vĩnh Thụy;213551136;53000 | Bamboo Books;214739676;57000 | Bảo Châu Books;215261272;52800 | info book;228529556;60000 | SÁCH ĐẠI NAM;253134419;60000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Năng lực truyền đạt – Làm chủ năng lực “nói”, “viết”, “nghe” sẽ quyết định sự thành công trong công việc của bạn",
3048151,Lời Vàng Của Bố (Tái Bản 2018),3300,1804,71100,79000,79000,7900,10,4.0,1,0,11.0,available,backorder,False,loi-vang-cua-bo-tai-ban-2018-p3048151.html?spid=20477344,Justin Halpern,Nhà sách Fahasa;20477344;71100 | Tiki Trading;3054051;55000 | Alpha Books Official;70772179;55000 | Omega Plus Books;73775644;55300 | Nhà Sách Vĩnh Thụy;177443690;70000 | Bamboo Books;186747717;71100 | HỆ THỐNG NHÀ SÁCH ABC;248936121;70000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Lời Vàng Của Bố (Tái Bản 2018),228
56949991,Phương Pháp Tạo Động Lực Trong Công Việc,3300,1095,126400,158000,158000,31600,20,0.0,0,0,8.0,available,backorder,False,phuong-phap-tao-dong-luc-trong-cong-viec-p56949991.html?spid=58705587,Alan Stein JR. | Jon Sternfeld,Nhà sách Fahasa;58705587;126400 | Tiki Trading;56949992;104700 | Phương Đông Books;58487965;125500 | AHABOOKS;58725659;129500 | MHbooks;92555822;168000 | 1980Books Official;99155059;79000 | Nhà Sách Vĩnh Thụy;195771366;139000 | Alpha Books Official;205784384;134000 | Omega Plus Books;205810399;134300 | info book;208188011;139000 | Trao Tri thức Gặt Niềm tin;212566739;130613,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Phương Pháp Tạo Động Lực Trong Công Việc,452
1681473,Cảm Ơn Vì Đến Trễ,3300,1915,199750,235000,235000,35250,15,5.0,10,0,43.0,available,backorder,False,cam-on-vi-den-tre-p1681473.html?spid=21224343,Thomas L. Friedman,Nhà sách Fahasa;21224343;199750 | Tiki Trading;1681475;188000 | VIETNAMBOOK;2098879;189000 | AHABOOKS;11592279;235000 | Phương Đông Books;12499762;198500 | Nhà Sách Vĩnh Thụy;76378936;225000 | Nhà Xuất Bản Trẻ;112695058;188000 | Nhà Sách Trẻ Online;127806172;199150 | Bamboo Books;192584949;211500 | Hiệu Sách Tự Do;208773015;218000 | FishingBook;253517816;211500,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Cảm Ơn Vì Đến Trễ,692
147877720,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,3300,552,125000,179000,179000,54000,30,5.0,1,0,2.0,available,backorder,False,dung-bao-gio-chia-doi-loi-ich-trong-moi-cuoc-dam-phan-p147877720.html?spid=262078895,,Alpha Books Official;262078895;125000 | Nhà sách Đạo Hạnh;147877721;159000 | info book;160276097;158000 | HỆ THỐNG NHÀ SÁCH ABC;192859565;158000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,
72669679,"Tư Vấn Bảo Hiểm - Những Kỹ Năng Không Ai Nói Với Bạn (Tập 1,2)",3300,950,580000,800000,800000,220000,28,5.0,107,0,465.0,available,backorder,False,tu-van-bao-hiem-nhung-ky-nang-khong-ai-noi-voi-ban-tap-1-2-p72669679.html?spid=72669680,Lê Minh,Lê Minh Hoàn;72669680;580000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tư Vấn Bảo Hiểm - Những Kỹ Năng Không Ai Nói Với Bạn (Tập 1,2)",
16998672,Combo 21 Nguyên Tắc Vàng Của Nghệ Thuật Lãnh Đạo và 17 Nguyên Tắc Vàng Trong Làm Việc Nhóm ( Tặng Kèm Sổ Tay ),3300,1477,211560,258000,258000,46440,18,5.0,2,0,15.0,available,backorder,False,combo-21-nguyen-tac-vang-cua-nghe-thuat-lanh-dao-va-17-nguyen-tac-vang-trong-lam-viec-nhom-tang-kem-so-tay-p16998672.html?spid=179799548,John C. Maxwell | John C. Maxwell,Bamboo Books;179799548;211560,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo 21 Nguyên Tắc Vàng Của Nghệ Thuật Lãnh Đạo và 17 Nguyên Tắc Vàng Trong Làm Việc Nhóm ( Tặng Kèm Sổ Tay ),561
14053720,Lợi Nhuận Tốt,3300,1526,119000,140000,140000,21000,15,5.0,1,0,28.0,available,backorder,False,loi-nhuan-tot-p14053720.html?spid=20472748,Charles G.Koch,Nhà sách Fahasa;20472748;119000 | Tiki Trading;14053721;119000 | Times Books;139397614;114500 | Bamboo Books;189491816;126000 | VBooks;191927965;114800 | FishingBook;253141756;126000 | SÁCH ĐẠI NAM;253149358;139000 | HỆ THỐNG NHÀ SÁCH ABC;262506968;123000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Lợi Nhuận Tốt,415
73166878,Tái Tạo Mô Hình Kinh Doanh Hiệu Quả,3300,941,119200,149000,149000,29800,20,4.5,2,0,19.0,available,backorder,False,tai-tao-mo-hinh-kinh-doanh-hieu-qua-p73166878.html?spid=75991356,Mark W. Johnson ,Nhà sách Fahasa;75991356;119200 | Tiki Trading;73166880;90000 | MHbooks;92555920;159000 | 1980Books Official;99366865;74500 | 1980 BOOKS HCM;111870973;96850 | Phương Đông Books;194373040;134500 | Nhà Sách Vĩnh Thụy;195771421;131000 | info book;208100205;131000 | Nhà sách PLV;212218904;149000 | Trao Tri thức Gặt Niềm tin;212441020;123173,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Tái Tạo Mô Hình Kinh Doanh Hiệu Quả,340
36650031,Combo Sách Thịnh Vượng Tài Chính Tuổi 30 (Trọn Bộ 2 Tập) (Tái Bản),3300,1342,166400,208000,208000,41600,20,5.0,5,0,83.0,available,backorder,False,combo-sach-thinh-vuong-tai-chinh-tuoi-30-tron-bo-2-tap-tai-ban-p36650031.html?spid=45877494,Go Deuk Seong,GOLD BOOKS;45877494;166400 | SÁCH NGHÉ;40639175;168000 | AHABOOKS;41095117;183500 | Nhà Sách Vĩnh Thụy;53184854;165000 | info book;59453782;165000 | Times Books;120444583;192900 | Nhà Sách Trẻ Online;133544803;192600 | Tiệm Sách Hoa Hồng;143752644;193200 | Zing Books;170675286;230000 | Phương Đông Books;170487482;148450 | HỆ THỐNG NHÀ SÁCH ABC;197627674;165000 | MHbooks;249021288;165000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách kỹ năng làm việc | Combo Sách Thịnh Vượng Tài Chính Tuổi 30 (Trọn Bộ 2 Tập) (Tái Bản),300
