id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
246206209,Sách Tổng Hợp Thuế Suất Thuế Xuất Khẩu - Nhập Khẩu 2022 Song Ngữ Việt Anh,3300,101,500000,695000,695000,195000,28,0.0,0,0,,available,backorder,False,sach-tong-hop-thue-suat-thue-xuat-khau-nhap-khau-2022-song-ngu-viet-anh-p246206209.html?spid=246206210,Nguyên Châu,Nhà sách Nam Việt;246206210;500000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Sách Tổng Hợp Thuế Suất Thuế Xuất Khẩu - Nhập Khẩu 2022 Song Ngữ Việt Anh",1350
177272872,CẨM NANG DÀNH CHO KẾ TOÁN TRƯỞNG ,3300,419,260000,265000,265000,5000,2,0.0,0,0,,available,backorder,False,cam-nang-danh-cho-ke-toan-truong-p177272872.html?spid=177272873,,NHA SACH TU PHAP;177272873;260000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | CẨM NANG DÀNH CHO KẾ TOÁN TRƯỞNG ",424
254139184,Vận Dụng Điều Kiện Thương Mại Quốc Tế Hiệu Quả ( Cập Nhật Incoterms 2020),3300,38,105000,105000,105000,0,0,0.0,0,0,,available,backorder,False,van-dung-dieu-kien-thuong-mai-quoc-te-hieu-qua-cap-nhat-incoterms-2020-p254139184.html?spid=254139185,,Tazano Official Store;254139185;105000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Vận Dụng Điều Kiện Thương Mại Quốc Tế Hiệu Quả ( Cập Nhật Incoterms 2020)",232
1275123,Lập Và Thẩm Định Dự Án Đầu Tư,3300,1991,229000,238000,238000,9000,4,0.0,0,0,3.0,available,backorder,False,lap-va-tham-dinh-du-an-dau-tu-p1275123.html?spid=3922385,TS. Đinh Thế Hiển,SG Trading;3922385;229000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Lập Và Thẩm Định Dự Án Đầu Tư",421
157579052,"Combo 2 Cuốn: Hướng Dẫn Hạch Toán Kế Toán & Phương Pháp Ghi Chép Chứng Từ, Sổ Sách Kế Toán Doanh Nghiệp (Theo TT 200/2014/TT-BTC) + Kế Toán Quản Trị Áp Dụng Cho Các Doanh Nghiệp Việt Nam",3300,524,454000,660000,660000,206000,31,0.0,0,0,3.0,available,instock,False,combo-2-cuon-huong-dan-hach-toan-ke-toan-phuong-phap-ghi-chep-chung-tu-so-sach-ke-toan-doanh-nghiep-theo-tt-200-2014-tt-btc-ke-toan-quan-tri-ap-dung-cho-cac-doanh-nghiep-viet-nam-p157579052.html?spid=157579053,TS. Phạm Ngọc Toàn | PGS. TS Võ Văn Nhị,Tiki Trading;157579053;454000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Combo 2 Cuốn: Hướng Dẫn Hạch Toán Kế Toán & Phương Pháp Ghi Chép Chứng Từ, Sổ Sách Kế Toán Doanh Nghiệp (Theo TT 200/2014/TT-BTC) + Kế Toán Quản Trị Áp Dụng Cho Các Doanh Nghiệp Việt Nam",892
174492012,Sách Cẩm Nang Đầu Tư Và Quản Lý Tài Chính Cá Nhân,3300,433,119000,169000,169000,50000,30,0.0,0,0,3.0,available,backorder,False,sach-cam-nang-dau-tu-va-quan-ly-tai-chinh-ca-nhan-p174492012.html?spid=192912028,Phương Sĩ Duy,Đồ chơi giáo dục thông minh;192912028;119000 | Bamboo Books;179029887;135200 | HỆ THỐNG NHÀ SÁCH ABC;192712222;149000 | info book;194822982;149000 | Nhà Sách Vĩnh Thụy;198320166;149000 | Minhhabooks;217640160;134000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Sách Cẩm Nang Đầu Tư Và Quản Lý Tài Chính Cá Nhân",328
33594557,Tài Liệu Bồi Dưỡng Kế Toán Nâng Cao Năng Lực Quản Lý Tài Chính Kế Toán Dành Cho Chủ Tài khoản Và Kế Toán Trưởng Đơn Vị Hành Chính Sự Nghiệp,3300,1365,241000,350000,350000,109000,31,0.0,0,0,6.0,available,instock,False,tai-lieu-boi-duong-ke-toan-nang-cao-nang-luc-quan-ly-tai-chinh-ke-toan-danh-cho-chu-tai-khoan-va-ke-toan-truong-don-vi-hanh-chinh-su-nghiep-p33594557.html?spid=33594558,Tăng Bình | Ái Phương,Tiki Trading;33594558;241000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Tài Liệu Bồi Dưỡng Kế Toán Nâng Cao Năng Lực Quản Lý Tài Chính Kế Toán Dành Cho Chủ Tài khoản Và Kế Toán Trưởng Đơn Vị Hành Chính Sự Nghiệp",416
249639795,Sách Kế Toán Tài Chính (Tập 1) - MBA Trần Xuân Nam,3300,79,259000,390000,390000,131000,34,0.0,0,0,,available,backorder,False,sach-ke-toan-tai-chinh-tap-1-mba-tran-xuan-nam-p249639795.html?spid=249639796,MBA Trần Xuân Nam,Nhà sách Nam Việt;249639796;259000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Sách Kế Toán Tài Chính (Tập 1) - MBA Trần Xuân Nam",666
206474611,Người Giải Mã Thị Trường Tài Chính,3300,210,206100,206100,206100,0,0,0.0,0,0,,available,backorder,False,nguoi-giai-ma-thi-truong-tai-chinh-p206474611.html?spid=206474612,Gregory Zuckerman,Nhà Sách Phương Nam;206474612;206100 | VBooks;243091811;194650 | Nhà Sách Trẻ Online;263351954;194050 | Times Books;263351957;194350 | Tiệm Sách Hoa Hồng;263351958;194650,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Người Giải Mã Thị Trường Tài Chính",432
346386,Phân Tích Năng Lực Tài Chính Và Chỉ Số Tiến Bộ Công Nghệ - 100 Doanh Nghiệp Lớn Và Ngân Hàng Việt Nam,3300,2305,85000,100000,100000,15000,15,0.0,0,0,,available,backorder,False,phan-tich-nang-luc-tai-chinh-va-chi-so-tien-bo-cong-nghe-100-doanh-nghiep-lon-va-ngan-hang-viet-nam-p346386.html?spid=155557649,Nhiều Tác Giả,nxbthongtinvatruyenthong;155557649;85000,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách tài chính, kế toán | Phân Tích Năng Lực Tài Chính Và Chỉ Số Tiến Bộ Công Nghệ - 100 Doanh Nghiệp Lớn Và Ngân Hàng Việt Nam",124
